volatility,avg_return,risk
0.04631534352203563,0.015150947944758894,1
0.03545407216655058,0.028589104136048035,1
0.0773713106459478,-0.007410885208731792,2
0.044807395412466984,-0.004956084509161516,1
0.029938834606422736,-0.01815565263227336,1
0.05266950337859278,0.005133951161443075,2
0.013603512587499256,-0.006067676788169428,0
0.07357861201766576,-0.008021905466651378,2
0.020142641046385617,0.004472638013878151,0
0.07899553178774206,-0.00789723642442498,2
0.0570494883184115,0.01808098076643588,2
0.026634628079467978,0.01641081743059298,1
0.03574481929034773,0.011615291529678976,1
0.05434707975326263,0.006788734203737925,2
0.01632028390380858,0.0217651247794619,0
0.03245460454802151,-0.010674074480007288,1
0.012854259908833475,0.009544647159412093,0
0.057429505328959775,-0.019170608553607194,2
0.045846514080949675,-0.008675211240103103,1
0.055162095328661495,-0.011281678549750427,2
0.05836564166717262,-0.0006632326849731289,2
0.07557109921157143,-0.013123952792700337,2
0.033874644573518096,-0.014326323937970547,1
0.0747285532794994,0.02386696766904905,2
0.028055913940060895,0.012999202301708953,1
0.06720555401408511,0.0077600405799731174,2
0.04707554048492046,-0.007907385454977416,1
0.016517193746412945,0.02486078789766634,0
0.07302926400143314,0.011655072863663398,2
0.03373208537340905,-0.002539521269366955,1
0.06081689752091676,0.024855512997628858,2
0.07209604969855822,0.018993777292881195,2
0.054942215230800145,-0.01579300175024756,2
0.021314009986622966,0.024927709426353965,0
0.0524500341761713,-0.019540147419168517,2
0.017103008000622248,0.013175088455402792,0
0.010354310869235309,-0.011959597429125068,0
0.04841136525566103,0.014594759884634665,1
0.05563728816518204,-0.00878653452697201,2
0.059852545494327516,-0.008137545625159996,2
0.03277797887114874,0.017324570255901207,1
0.055474302933305034,0.022461170524708897,2
0.05603290246102404,0.008415430166773583,2
0.016557233747966475,-0.0016142098470283233,0
0.028564165737720783,-0.007800517831045821,1
0.0781107388326712,-0.000345113766661979,2
0.07244325886239794,0.011556931299863146,2
0.0656367912479154,0.005131854655259607,2
0.05038327192384514,0.004625884690943196,2
0.023667009145863116,0.016122605763075268,0
0.02965406537085991,-0.018784201678427308,1
0.05518306071350175,-0.011144466029647552,2
0.075832100904704,0.027696428850129372,2
0.07404050731543141,-0.0014920649872277795,2
0.01108196315702072,0.02641592812938627,0
0.03997289038221201,0.02833274095218348,1
0.07745339839624771,0.022650472773368006,2
0.030611422444871,-0.0007451135699037363,1
0.06957956700618,-0.004153899742186116,2
0.021864492268026475,0.007840063122917509,0
0.07553083419125467,0.014801489833748651,2
0.04990428190625555,-0.015141175311461573,1
0.05305050586894189,0.029502692505213167,2
0.019805881066556685,0.0059164826181868375,0
0.07141611503495689,0.017038430887710225,2
0.058791101869668766,0.015124204199355465,2
0.03516438058538286,-0.005320407786775332,1
0.06665528088349595,0.02050566973395904,2
0.07069506230060726,0.025662027627823568,2
0.045793967920265646,0.005075814734359981,1
0.06588066252767427,0.012498196538888258,2
0.05913768140803924,0.019789633471805054,2
0.07230037392722964,-0.003100242157423209,2
0.03629080668479608,-0.01530090300795655,1
0.050479609869732184,-0.018202886310162897,2
0.04259186126927222,0.007132231735378833,1
0.03005788764897991,0.00954166302845054,1
0.012135017495733461,-0.01813259056253928,0
0.06758203924617609,-0.001990467929436855,2
0.018894235885631935,0.00611216300274022,0
0.06389954871690276,-0.00920894862515784,2
0.053602333307330025,-0.0157326267503116,2
0.013617720481802539,0.006567731578407401,0
0.04784445851270746,0.011871495074910329,1
0.06082639336058631,0.028792603973126732,2
0.046141024381083674,-0.0038521763529377013,1
0.06566303363380926,-0.006458387436896289,2
0.04072799944939453,-0.016077180932886702,1
0.011774552039082026,0.028132420733896255,0
0.06851860843585442,0.0147987103046849,2
0.0386267061089989,-0.011335283996457711,1
0.020950592986976026,-0.007487855091770234,0
0.048445866529428436,0.015729796135003117,1
0.05621381637024119,-0.006003305152702858,2
0.07684056964642359,0.016894845834788428,2
0.048804783675798054,0.010586037311717613,1
0.0393720043699453,-0.007613450524942127,1
0.034918087505588315,0.01789230552321846,1
0.011007544204082911,-0.014196367974654189,0
0.013220184941522693,-0.017963559884051492,0
0.06988224088077051,0.015182892969001185,2
0.04319216803611277,-0.015108291967449927,1
0.04441311125817827,0.003673588539028285,1
0.022124130893701063,0.0016925824618986526,0
0.037895331407816146,0.010792504902610824,1
0.05445655556073507,-0.017734799511397774,2
0.036222883023852986,0.01129299578571182,1
0.045219538100606145,0.022824492059416116,1
0.05610855421332615,-0.011853278645928516,2
0.01493981231803009,0.012120963910315781,0
0.011855791737913528,0.009288779063673166,0
0.07581611689974704,0.008773708893793948,2
0.037171894834456536,0.01216441092211766,1
0.042077702334406164,0.007280839465796748,1
0.07590253661435677,-0.0006948681099612868,2
0.077283339467674,0.025267532097803188,2
0.02370537943525075,-0.016531934956241726,0
0.017054460096419866,-0.019088908717422515,0
0.016611007252914988,0.014150338670817844,0
0.01498320539221603,-0.004051218485311934,0
0.06914127176786182,-0.018836403213208706,2
0.06701279378122552,-0.005907261261330003,2
0.01827153793351594,0.014836858268207534,0
0.05402599927459188,0.02387360067635265,2
0.06145497306627201,0.02017404651924243,2
0.029742420079991456,-0.01112802281101386,1
0.06254303261486009,0.0203417369633632,2
0.07933535994004713,0.0006308838455713247,2
0.03604126600549482,0.018820648037099843,1
0.03385624781771125,0.02653786628017824,1
0.07008889262901083,0.0014497013687509183,2
0.06256097474540483,0.01772714370423412,2
0.017218670818515282,0.025127645333978335,0
0.04536766607135,0.021322873305387083,1
0.03240347207214282,0.024776161424810025,1
0.03724411751139142,-0.01945811742598508,1
0.07337673834934846,-0.015435666160693322,2
0.03235195463132904,0.027503098352540247,1
0.07654250028562894,0.008671894406164306,2
0.05422860485188595,0.0024222760989159892,2
0.03052475401886452,-0.0035667727315042016,1
0.057076291925392694,0.017618726471884002,2
0.0654105330608094,0.019480907139727697,2
0.016384427213408326,0.0047210152351290745,0
0.014029113201165101,0.007476444116186778,0
0.040907135096136395,0.02438520913791499,1
0.03456405087864551,-0.014146649178619707,1
0.02000941774369851,0.018075531585873612,0
0.05327526443213828,-0.014943866193860489,2
0.015887476428049822,0.015048456572956,0
0.015093410445493548,0.021093002964517812,0
0.05943695590095474,-0.01593256096790501,2
0.015938639985963433,0.029331978925058774,0
0.03619895570292843,-0.0014678926466554537,1
0.06689596970802518,0.027362428869192938,2
0.07902007446760097,0.017668909262947084,2
0.0363381709871641,-0.01582496416506656,1
0.06440028411492058,0.007920212486790253,2
0.03969554064728834,0.0253177192547368,1
0.017783823761430596,0.004631255214542959,0
0.010794755133719336,0.0034330320997063143,0
0.013941229297728615,-0.014059104186596404,0
0.018226837274397344,0.012460515105803179,0
0.062223141548579636,0.009168438254857983,2
0.07735207839321794,-0.0012564710238147964,2
0.029999846039730254,0.023429956409473016,1
0.025651708696361686,0.02816112697203057,1
0.010850813228287143,0.028493941335381953,0
0.013021193836540329,0.024557155684903558,0
0.04693907763604099,0.02964823980596502,1
0.015165759531477922,0.007692714220066041,0
0.07785117749333693,0.006154892208507442,2
0.05405790466946838,0.01478743444923086,2
0.04181787453374413,0.011377904004203174,1
0.050902001834617024,0.02505790052454945,2
0.013181246623902052,-0.005951840520388484,0
0.07652880388535911,0.024513189194545818,2
0.04189597269499991,0.011006629890076837,1
0.02941668280867929,-0.010593942013811935,1
0.04245888834579875,-0.0023323885986973585,1
0.05085592782956105,-0.016113268151750758,2
0.07820763653663167,0.029310537223980148,2
0.05887131998138216,0.006804818317206021,2
0.031666933140042944,0.020689750985347435,1
0.057931182078771556,-0.011869153032755436,2
0.07376490291456898,0.02112686214615845,2
0.07648599393043469,0.016285975419418,2
0.052939063715505295,0.0009121518145309445,2
0.07529099383478094,0.023303194475020418,2
0.013165306907433259,-0.0186816512751374,0
0.03635243568146347,0.020527666539091646,1
0.07910932905204612,-0.012479155444823592,2
0.05158915007464946,-0.0009554571684489237,2
0.07789400784702223,0.022105946156785437,2
0.06868300932977965,0.003434657989748515,2
0.03903736516363657,-0.006329646403464688,1
0.0139462847655649,0.023236118812752664,0
0.06690307063910543,0.02998588366430653,2
0.07976457859517339,0.007771585280131373,2
0.06382911906263575,0.027238286494121404,2
0.06947531734741881,-0.007632594912840117,2
0.04153808947170655,-0.01354202924242525,1
0.07678357190811057,0.010308731722544004,2
0.026004996385242393,0.013585034220292837,1
0.053268976832052714,-0.0020918640983579747,2
0.017949031453974033,0.013578659779639981,0
0.046421539063265536,0.01861591958678197,1
0.04641144507783954,0.02260907501592701,1
0.048633478714213994,0.008046898576769315,1
0.07136575218608415,0.0001741433106198527,2
0.019381065991544853,-0.01856086618433305,0
0.06285960789715334,0.011015477567673234,2
0.059285583766945656,-0.009351791924554462,2
0.019546003291073883,-0.019272766716605903,0
0.03454112911646179,0.009495884342731655,1
0.03745708315698126,0.0018737461011864539,1
0.0732911086145624,-0.002587226648834982,2
0.04597926424118676,0.019182650637057156,1
0.037757994762488915,0.011104335011393676,1
0.07036545961227217,0.027476031182882107,2
0.020295143665032656,0.026329381258074724,0
0.044448140515567676,-0.007087780585052082,1
0.04213950293667829,0.029001628764273854,1
0.04448326657950088,-0.003562419485624589,1
0.05433805980217081,-0.007992719061090347,2
0.015310432967606475,-0.01355601390446754,0
0.018963208727044073,-0.012404865324385282,0
0.019717902085458712,0.012043737240160732,0
0.022731605907940138,-0.0027166358338068393,0
0.07277518869342084,0.0036980820131436187,2
0.05672904169647191,-0.011384006439918508,2
0.023460231316606957,-0.01795656918667606,0
0.02182545441505152,-0.006070483048402069,0
0.022390733899372278,-0.01556487331214722,0
0.01844451097704206,0.0030389384016362895,0
0.024443360288405477,-0.0017865069475962263,0
0.04523920895983999,0.014519741431468267,1
0.012751849788876926,0.019970519945452132,0
0.053953027264363546,-0.015912048402556406,2
0.07115050368747441,0.02604362002659066,2
0.014275457189840463,-0.006156117592639813,0
0.0664340895855143,0.01741298451918292,2
0.022916471354946413,-0.009532533833164485,0
0.03593304719539674,0.0042261492595510675,1
0.053277834007120724,-0.001554318021511379,2
0.042377430129320354,0.01737354690668783,1
0.012567824202341853,-0.007378152782798962,0
0.05993447101191868,0.02476034188435997,2
0.045817420948096634,0.006605674263265784,1
0.017502040793784323,0.002370618341172733,0
0.04728320865185163,-0.007876474818263517,1
0.02884702616645667,-0.001135791844768867,1
0.011404983844440846,-0.0038960417208410854,0
0.024801360489758128,-0.003625132391104267,0
0.018383349227347585,0.02452636403699475,0
0.05155147174878341,0.01395511595722448,2
0.06524198670251369,0.004922109946452865,2
0.01608442016611966,0.00685532709092739,0
0.05107887826146154,0.0172719737092165,2
0.040216168236077564,-0.013620984860221811,1
0.029864313405910715,-0.0018458851800682446,1
0.05521420689321209,0.008538915233445596,2
0.03492677081284924,0.029325762439648986,1
0.052404237354982106,-0.008138660413200275,2
0.017124773083428264,-0.012357043040783399,0
0.02721704098691557,-0.011965931337022217,1
0.023059691683591406,-0.005745241565307644,0
0.02213615167063284,0.02483827123132126,0
0.015616362196314956,0.006225569478512735,0
0.03872777788927631,0.02911893084543032,1
0.017842723151763665,-0.00010722004771291747,0
0.07786293032927583,0.023275356294699016,2
0.0671950449664496,-0.007104858647753008,2
0.02196213111730461,0.01343216099622155,0
0.07505631923893101,0.00783814465069649,2
0.05001288826289299,-0.006001045316985791,2
0.06386450532343559,-0.010647812572123832,2
0.03265754654829706,0.0012718219308208397,1
0.045532726507911854,-0.007879513379245988,1
0.01803857773174425,0.01053100212208163,0
0.030204138726817906,0.009061911071130616,1
0.020805390069194164,0.004057005092740875,0
0.047281260278611015,-0.017408823158878654,1
0.03356229947357444,-0.013279266153051288,1
0.014436247933093742,0.029498011619497264,0
0.03256476914823061,0.020493722292731744,1
0.027824845833463473,0.014075136111196465,1
0.06321595019227806,0.009781937030392216,2
0.04301033319851109,0.0005920457073634274,1
0.034420778658009674,0.026476457212391294,1
0.06814335854514104,0.02825134553332563,2
0.01870080564398813,0.016543373760182216,0
0.07568383197747265,-0.010938346691716993,2
0.014654738715674425,0.017056032464502956,0
0.050213117922593836,0.022091438837913605,2
0.019784066363840266,0.019763365592994513,0
0.024113912403342118,-0.011817202856714774,0
0.02149860585516951,0.020728736011569108,0
0.05656380544873402,0.006153271238455967,2
0.035118133888645174,0.023860027040655415,1
0.03747115751958448,0.020829971973578856,1
0.04073944359991529,-0.0011527785287546205,1
0.04238758499687245,-0.004931106291792896,1
0.062332656612337584,0.005136019504623958,2
0.026254888660277212,0.024978728663728425,1
0.0368723854961248,0.007177643055699431,1
0.07345304776751829,0.011211899795699606,2
0.018182862849585486,0.02699160618067376,0
0.05393956371499926,-0.0032547192671456933,2
0.01974904508643711,0.0197012594635148,0
0.05340509291499595,0.006673054598816077,2
0.07257248081356704,0.019429860561226538,2
0.020617241581292585,-0.004413896610222588,0
0.027394239787012605,0.01719731462863385,1
0.012347270431504557,0.008494484243565827,0
0.06337210800184834,0.023838281838087474,2
0.033945722410113524,0.021062865233600646,1
0.017744221586864506,0.022322614586725912,0
0.01892420636323877,-0.00013563547198163593,0
0.06581067560456876,-0.01250412863256131,2
0.026047597666284904,0.016112628419653316,1
0.06040255755822521,0.012057381644264866,2
0.058576391112697,0.00713622216737981,2
0.027625934123486694,-0.0027152003248040275,1
0.0227118401760998,0.02542252806668142,0
0.05083742563362844,4.257083818199517e-05,2
0.042340406255089294,0.027364166980590767,1
0.020734598218125615,0.009311491600839864,0
0.04541220752191262,0.010572711771732394,1
0.011267712867458837,0.023606195447207576,0
0.07524827977385287,0.008256659179460448,2
0.05876555767138246,0.026124969058864786,2
0.05950670440193791,-0.012373047854286933,2
0.05034018521167693,0.010335752319142796,2
0.039689146991167025,0.016822211781236142,1
0.07540569103383105,0.026278425645338818,2
0.04155875599828925,-0.014338097707962237,1
0.07893888392736342,0.021944904322296708,2
0.01872638768422868,0.02604209413086862,0
0.07089274534434899,0.005941902856303607,2
0.05138928050214505,-4.986480649348632e-05,2
0.013833314717542193,-0.0032401379177049534,0
0.0661997414018608,-0.019768398849769858,2
0.0333449420183801,-9.15653204528337e-05,1
0.04761769220565461,0.025992780820638026,1
0.03424421960561729,-0.0026523399051886147,1
0.061625087367682393,0.0026108970444903585,2
0.02572233760579874,0.002621975806634671,1
0.019859991426585993,-0.011180650674688835,0
0.04488574409176359,0.0009462724752273962,1
0.074039213074767,-0.0018803050441683438,2
0.05064118451946305,0.01161321439597652,2
0.010916611961183355,0.01317686860083553,0
0.0224625176808826,0.02805351587347276,0
0.020406390942717907,0.0007312061863511873,0
0.01597447676550507,0.02984371259229737,0
0.045153650723186986,0.00976925086600219,1
0.014695353417189925,0.01749802351995889,0
0.024693391516691005,0.02490271447203569,0
0.024359774833740504,-0.01046561396681667,0
0.012558476749366642,0.0036033472554999634,0
0.049538879328383155,-0.016714568028582382,1
0.06428693316865075,0.0026644417374013817,2
0.046707318852930606,0.002038137346911408,1
0.038053414261272824,0.007982016565410895,1
0.020866817215149876,-0.010903593475236444,0
0.07032499347094621,0.027305773106681638,2
0.03613165213958271,-0.006462766342822311,1
0.05507996802673111,0.00043670855490482067,2
0.01177704489622414,-0.012192370131690482,0
0.060118056019317835,0.012946197095507568,2
0.011896719475243844,-0.008901391903352528,0
0.026175235761165,0.013594637179936421,1
0.011379737642805492,-0.014794570900771308,0
0.06599412597612327,-0.01107276689728332,2
0.05569222754963123,-0.008090860947663673,2
0.016960897493154162,-0.007841390450027295,0
0.060558685229896145,0.022784823405314288,2
0.06811539051968941,-0.0001408235190772582,2
0.056765959559945234,-0.009750785229208952,2
0.03052034111827093,0.02481679092605599,1
0.010910134645751524,-0.015724573457276597,0
0.024552037860221913,-0.018673389806309015,0
0.022700480456285813,0.00915207804848461,0
0.03949971854147486,0.024633585553848744,1
0.06722104932169087,-0.0029091324151062008,2
0.028159640340190476,-0.0010153795916366542,1
0.05132064597603655,-0.006596817958856187,2
0.053690423549439384,0.0004705826095620221,2
0.04864330265963862,0.0018063264567658352,1
0.030612603167934238,0.027422665348107837,1
0.06345240559118326,-0.012994341211677373,2
0.0707927583128539,0.004371559912475683,2
0.07261865588258641,0.01999276279736576,2
0.03976494531284634,-0.01887653458399413,1
0.028807415156946226,0.007081710733043347,1
0.05434347538783031,-0.007105615728339886,2
0.01975492518509769,0.02174651183996496,0
0.07890815264924865,0.0062845091151342925,2
0.022017550009381246,-0.006384633674031552,0
0.011287347358322672,0.025714940328024953,0
0.01824257580230988,0.00882582377571268,0
0.02918386544810442,0.0077089001257896715,1
0.0555994271846305,0.021487090185360082,2
0.024449489023242225,-0.019450208567075977,0
0.01958199410481651,0.025000932092405257,0
0.07117230542937607,0.009870655108515416,2
0.05203618023035574,0.013251833727312775,2
0.022275989503641472,0.025720597296247993,0
0.03931393674244512,-0.0008430735875251265,1
0.04632423936979863,-0.017651701661247247,1
0.02163983581292556,0.016901680821318522,0
0.015795906754758855,0.010157605473319412,0
0.027174437677692467,-0.000535219297901172,1
0.030208561573948994,-0.002216364176752543,1
0.06033321336289719,-0.005143914218841248,2
0.04964832482078281,0.003802520109954984,1
0.056456981575385375,0.026841486966237903,2
0.061280046804717526,-0.00925298107046216,2
0.012182819454289928,-0.0068867977850087456,0
0.05165545514901784,-0.017428709325787484,2
0.044745637304086545,0.009842142445844462,1
0.03339707235718726,0.018545610187291096,1
0.017461877719364027,-0.01624311091320956,0
0.06097321293425224,0.004774565810309924,2
0.058188167749941525,0.0017413669301873122,2
0.027248142326737477,0.020955115883709987,1
0.06595911152782856,0.01473482354272134,2
0.02905015960609739,0.009511533343454356,1
0.035268172785801875,-0.015420896333668293,1
0.074211950282357,-0.01315906845405193,2
0.07651661476745618,0.0023002886478977877,2
0.02295930501870338,0.0070950473689179085,0
0.07110620851134859,0.01661124432047806,2
0.06645928035030149,0.012939168335535869,2
0.05845935951624968,0.022459782578265967,2
0.027476760620143016,0.004471248182157024,1
0.025484660927372157,0.029383400399832352,1
0.07608415377806294,-0.018028659431574705,2
0.059390262076098196,0.026262415870783293,2
0.02264027415891335,0.008397261527631475,0
0.07408418083116293,-0.018302701070710057,2
0.058819418707278796,-0.005132549631372461,2
0.07470773367635714,0.02855291225826839,2
0.07609865423794038,0.0037107108328731896,2
0.07034298556925195,0.02222746992675352,2
0.032337033127027896,0.02144577370753387,1
0.012590534430084484,0.009813493924102653,0
0.026100618610139216,-0.01397165571113606,1
0.015386724114044641,0.01481443879390699,0
0.033791247463764634,0.016238338576438076,1
0.014574943855925967,-0.0042354831084694825,0
0.04776439046627361,0.019536158241948178,1
0.032312675205244897,0.011294568821850455,1
0.07201844237653311,0.01079315940911523,2
0.026307163232754366,-0.0187799609221731,1
0.0709069211730651,-0.018936529457480644,2
0.07122911708789396,0.006446856701360601,2
0.07573473889590274,0.019939161788683272,2
0.07985538773733362,-0.002464409227414492,2
0.06370318022517889,9.654568046210858e-05,2
0.04359129342127362,0.011375273160918506,1
0.07115739799304371,0.029204173459964757,2
0.06377913897051628,0.0008883391083666888,2
0.039494990159394915,0.016879115079444576,1
0.026714400203781165,-0.014476294343430268,1
0.03482355103485436,-0.005638050417295913,1
0.03074156843191931,-0.008319612447504503,1
0.012946523274545332,-0.01910630326332931,0
0.07914056728152222,0.0013886566867931179,2
0.03690286530117772,0.013982364134653494,1
0.025277772150554493,0.02749805919751127,1
0.06504415100908865,-0.015529449884387024,2
0.03923065430494499,0.023955915378108237,1
0.07613124156039873,0.0033700755624934873,2
0.05293879724474954,-0.011648302695396238,2
0.07938180382958837,-0.00841641493082783,2
0.0759912241894588,0.012482332449618425,2
0.05254157564152014,0.005634425550825431,2
0.02614688682024311,-0.011173598399724587,1
0.025434034634912277,-0.010678086892787274,1
0.06457091314967274,-0.0024937370416634945,2
0.014048987359437746,0.028455131507040567,0
0.0718650119474398,0.02638761415976065,2
0.07964354758525048,-0.011305237539025636,2
0.03773694132318611,0.017911923785204568,1
0.05872144326376546,-0.012305204683007246,2
0.06710831874934325,-0.008777971408166966,2
0.025667233037583618,0.006848721144670679,1
0.05150579543891923,0.00900431039189056,2
0.016404078617842842,0.02387304313151902,0
0.028592002981209428,-0.01352425393585979,1
0.07221236559082841,0.02778257491148767,2
0.07034893320858154,0.020475803736243907,2
0.05586693864473152,0.007542868530456967,2
0.016089073193798712,0.000422660653534936,0
0.03608819619086198,-0.007012310811983689,1
0.06063940795820095,0.004793786753938541,2
0.015673235113535355,-0.008990839902509432,0
0.05782811345617172,-0.01619345702548499,2
0.06958448398341381,0.0047573263506987176,2
0.04364106041286536,0.009620389232975882,1
0.06772766761476044,-0.0026095396048903467,2
0.057461130679134456,0.008286598199789554,2
0.028691978911859494,0.023931499317757902,1
0.06581982151248497,0.012922591732921276,2
0.06954072103659693,0.02336471004799012,2
0.05958540837005244,0.021850666418183604,2
0.05882300231684986,0.014007038588015022,2
0.053302796475062905,0.017635831977882065,2
0.02110235737051516,0.024043537959946425,0
0.07102904694216625,-0.018537635848272043,2
0.06780717253953339,-0.01355650662632774,2
0.033458319798139936,0.01717541281458039,1
0.021253192723381574,0.02089835120595311,0
0.06824939245704194,0.005373386688041811,2
0.010447011020178351,-0.005648093341254361,0
0.053184884286301956,0.029059308901371175,2
0.05422694689116679,-0.00700982094679201,2
0.0543803992169728,0.006999268985792775,2
0.06458917766058006,-0.01465096805865208,2
0.06327195317514196,0.007063328933805515,2
0.07740944027012964,-0.002906391698065695,2
0.05428353251937637,0.026601405275500877,2
0.017175680959347548,0.02686142436182256,0
0.05815200056105694,-0.016608147044741405,2
0.03106744968627714,0.015408604432264082,1
0.01471454210281402,0.009108523008813665,0
0.034211813986706974,0.011045775888373856,1
0.0132019423668759,0.023576840307618814,0
0.07814422784241778,0.028443892764284575,2
0.06247562822200473,-0.013495687993468402,2
0.06307842371503158,-0.018770654177059923,2
0.011548648607029808,-0.003819489042522937,0
0.044205023328326605,0.018520370890389663,1
0.05783067636245537,0.0022951353188374176,2
0.029153866639716614,0.02985622500788556,1
0.03983269115651811,0.0025693512164837746,1
0.021453667483416844,0.01974047743749647,0
0.05855775580470421,-0.00896151936056198,2
0.01576667319310899,0.014024965103735656,0
0.05581578499967947,-0.006337023650089533,2
0.07656044935752873,-0.012447105410954989,2
0.040263436072982134,0.027180796008379946,1
0.039380912184828566,0.011926297383204278,1
0.0378316078573956,-0.0062892398825664985,1
0.07887843535718798,0.0004667003157521517,2
0.07258694425753942,-0.008502269705445691,2
0.024917329281755832,-0.018443295855774432,0
0.055616677776311955,-0.0015736828138119424,2
0.0705050774887746,0.0036604953345778586,2
0.07777353995403052,-0.010723724214843943,2
0.07080362175689277,0.018829842639587088,2
0.06396452912508364,0.022239161405844386,2
0.06327167936600993,0.011311016081570771,2
0.019187141437767133,-0.018373691025437403,0
0.07445934934709808,0.010832515726036903,2
0.06575761036833234,0.004076117575627505,2
0.018211573227367616,-0.013740710389872478,0
0.057989570106028,0.0015152947449731354,2
0.02403673086902357,0.004579727337071845,0
0.014494625595259387,0.009098570095719941,0
0.02882953831045684,0.01987795503185941,1
0.031725337124650164,0.0027610074540900605,1
0.010813437793567044,-0.016377655610272056,0
0.03747454894846794,0.003996941735856177,1
0.05200143836835126,-0.005416871064534838,2
0.05864873202885798,0.02300611985946023,2
0.06458956922253449,-0.018019058732582142,2
0.04363548630804803,-0.014753491079091257,1
0.026943151110376925,0.029333129663357323,1
0.019974688003105926,0.004944407672567804,0
0.05327090140226834,0.015123248527205198,2
0.04917540784408399,-0.01951145762904082,1
0.03285229157707943,0.005885582169235572,1
0.016150654940138336,-0.0024686534395409617,0
0.01232421761539566,-0.016071075142248963,0
0.037784629334111725,-0.013364212297846982,1
0.04972785937830908,0.014473248456863288,1
0.06604106893763581,-0.009992487787759494,2
0.021723780758134883,-0.014771607983279988,0
0.054550117468054576,0.01532378632434506,2
0.012211030137794943,0.026810612312184495,0
0.013637989855603069,0.007064816765053525,0
0.059634236361564154,0.023548456187304282,2
0.05998608524926995,0.02008640415348959,2
0.03376151347799643,0.020741255687325613,1
0.01560803924692726,0.024740832803026382,0
0.04833146633076154,0.020864888498124685,1
0.04166227991628101,0.01217888475982625,1
0.046848186265527926,0.016579476087766595,1
0.01571409874214127,-0.01698239580047181,0
0.027297226380710252,-0.012022765994340583,1
0.07102484966145413,-0.009039300632097784,2
0.0783105679073392,-0.0031552104114446573,2
0.02274825409820895,0.01948492535712396,0
0.05610954428506133,0.00490978582265695,2
0.04887544856563419,0.015960088913613193,1
0.025991831893190914,0.0298166958028371,1
0.07823552135027483,0.012516284317346846,2
0.02396797156504016,0.014011412121564567,0
0.01505388862854231,-0.018467374889709696,0
0.028037802195784958,0.003131147836965816,1
0.07077907537858664,0.016358453488315404,2
0.06198945648399868,0.0012746667224037686,2
0.034215449478287405,-0.0014480618507698643,1
0.07913546946152406,-0.017994540429375875,2
0.0706922047285714,0.008933770428619672,2
0.04070307934327134,0.016262883020756826,1
0.044066825899729205,0.02367116190408303,1
0.07304913048078811,0.0010860463436727715,2
0.02937794580645361,0.009617516429668113,1
0.07386543419316838,-0.00946689054971667,2
